name_1,name_2,street_1,street_2,city,zip,phone,website,latitude,longitude,flag_saf,flag_mhf,flag_mc,flag_md,flag_np_ss,flag_pi,flag_gl,flag_vet,flag_pw,flag_hv,flag_dv,flag_chld,flag_yad,flag_adlt,flag_snr,flag_si,filter_military,filter_inpatient_svc,filter_residential_pgm
Graham/Windham Servs Families Children,Manhattan Mental Health Center,274 West 145th Street,Floor 2,New York,10039,212-368-4100,http://graham-windham.org,40.822637000000000,-73.941405000000003,,1,,1,,1,1,,,,,1,,,,,1,,
Bleuler Psychotherapy Center Inc,,104-70 Queens Boulevar,,Forest H,11375,718-275-6010,,40.722963000000000,-73.848364000000004,,,1,1,,1,1,,,,,1,1,1,1,,,,
Argus Community Inc,Adult Resocialization Unit,507 West 145th Street,,New York,10031,212-234-1660,http://www.arguscommunity.org,40.825772999999998,-73.948156999999995,1,,1,1,,1,,,,,,1,1,1,,,,,
Narco Freedom Inc,Prot 2 LM OTP 2,477-479 Willis Avenue,,Bronx,10455,718-292-4640,www.narcofreedom.com,40.814568999999999,-73.919291999999999,1,,,1,,,1,1,1,1,,,1,1,,,1,,
Narco Freedom Inc,OP 2,477-481 Willis Avenue,,Bronx,10455,718-292-4640,www.narcofreedom.com,40.814560999999998,-73.919134000000000,1,,1,1,,,,,,,,,1,1,,1,,,
Upper Manhattan MH Center Inc,Adult Outpatient Clinic,1727 Amsterdam Avenue,,New York,10031,212-694-9200-426,http://bowencsc.org,40.825575999999998,-73.947158999999999,,1,1,1,,1,,,,,,1,1,1,1,1,,,
Upper Manhattan Mental Health Center,Chemical Dependency Services,1727 Amsterdam Avenue,,New York,10031,212-694-9200,http://www.bowencsc.org,40.825536000000000,-73.946906999999996,1,,1,1,,1,,,,,,,1,1,,,,,
Narco Freedom Inc/New Beginnings,Community Counseling Center,2780 3rd Avenue,,Bronx,10455,718-665-2456,http://narcofreedom.com,40.814914999999999,-73.919385000000005,,1,1,1,,1,,,,,,1,1,1,1,1,,,
Institute for Community Living Inc,ICL Rockaway Parkway Center,2128 Rockaway Parkway,,Brooklyn,11236,718-272-3000,http://www.iclinc.net/,40.631436999999998,-73.887137999999993,,1,1,1,,,,,,,,1,1,1,1,1,,,
FEGS,South Bronx Counseling Center,412-424 East 147th Str,4th Floor,Bronx,10455,646-393-9680,http://fegs.org,40.814123000000002,-73.917402999999993,,1,1,1,,,1,,,,,1,1,1,1,1,,,
Lincoln Medical/Mental Health Center,Behavioral Health,234 East 149th Street,,Bronx,10451,718-579-5000-4862,,40.817374000000001,-73.924096000000006,,1,1,1,,1,,,,,,1,1,1,1,1,,1,
Narco Freedom Inc,OTP 3,250 Grand Concourse Av,1st Floor,Bronx,10451,718-292-4455,www.narcofreedom.com,40.818739000000001,-73.927164000000005,1,,,1,,,,,,,,,1,1,,,,,
Narco Freedom Inc,Alternatives OP,528 Morris Avenue,2nd and 5th Floors,Bronx,10451,718-402-9000-129,www.narcofreedom.com,40.816979000000003,-73.922612999999998,1,,1,1,,,,,,,,,1,1,,,,,
Steinway Child and Family Services Inc,Courtiandt Avenue Clinic,522 Courtlandt Avenue,,Bronx,10451,718-585-2153,http://www.steinway.org,40.815964000000001,-73.919801000000007,,1,1,1,,1,1,,,1,,1,1,1,1,1,,,
Saint Barnabas Hospital,Fordham/Tremont South,326 East 149th Street,,Bronx,10451,718-402-6380,www.saintbarnabashospital.org,40.816442000000002,-73.920693999999997,,,1,1,,1,1,,,1,,1,1,1,1,1,,,
New York City Childrens Center,Bronx Acute Day Treatment Prog (ADH),595 Gerard Avenue,,Bronx,10451,718-742-6012,,40.820279999999997,-73.928854999999999,,1,1,,,1,,,,,,1,,,,1,,,
SAFE Foundation OP,,255 Avenue W,,Brooklyn,11223,866-569-7233-315,www.thesafefoundation.org,40.592559000000001,-73.973575999999994,1,,,1,,1,,,,,1,1,,1,,,,,
Womens Center for SA and Wellness OP,,391 East 149th Street,6th Floor,Bronx,10455,718-402-0066,http://www.winnyc.org,40.816454999999998,-73.918058000000002,1,,1,1,,,,,,,1,,1,1,,,,,
Advanced Human Services Inc,Chemical Dependency Outpatient Program,11215 72nd Road,Basement,Forest H,11375,718-261-3437,http://www.advancedhumanservices.com,40.716104999999999,-73.843091999999999,1,,1,1,,1,,1,,1,1,,1,1,,1,1,,
Pibly Residential Programs Inc,Rosebud Residence,514 Concord Avenue,,Bronx,10455,718-292-3514-801,,40.812060000000002,-73.908225999999999,,,,,,,,,,,,,1,1,1,,,,1
Camelot of Staten Island Inc,CD Outpatient Program,263 Port Richmond Aven,,Staten I,10302,718-981-8117,www.camelotcounseling.com,40.634883000000002,-74.135406000000003,1,,,1,,1,1,1,1,1,1,1,,1,,1,1,,
Visiting Nurse Service of New York,Friends Clinic,489-493 East 153rd Str,,Bronx,10455,,,40.818440000000002,-73.913820999999999,,1,,1,,1,1,,,,,1,1,,,1,,,
United Bronx Parents Inc (UBP),La Casita 3,1006 East 151st Street,,Bronx,10455,718-742-0082,www.ubpinc.org,40.814126999999999,-73.903783000000004,1,,,1,,,,,1,,,,1,1,,,,,1
Argus Community Inc,Harbor House MICA Treatment Program,402 East 156th Street,,Bronx,10455,718-993-2376-7157,www.arguscommunity.org,40.820806574594201,-73.915514895934294,,,1,1,,1,,,,,,,1,1,,,,,1
Advanced Human Services Inc,,112-115 72nd Road,Floor LL-1,Forest H,11375,718-261-3437,http://advancedhumanservices.com,40.721617999999999,-73.836957999999996,1,,,1,,1,,1,,,1,,1,1,,1,1,,
New York Presbyterian Hospital,School Based Clinic PS 46,2987 8th Avenue,Room 310,New York,10039,212-690-5911,http://www.nyp.org,40.831381999999998,-73.936342999999994,,1,1,1,,1,1,,,,,1,1,,,1,1,,
United Bronx Parents Inc (UBP),La Casita 1/Mother and Child Program,834 East 156th Street,,Bronx,10455,718-292-9808,www.ubpinc.org,40.817435000000003,-73.903355000000005,1,,1,1,,1,,,1,,,,1,1,,,,,1
Albert Einstein College of Medicine,Div of SA/Next Steps CD Servs South,260 East 161st Street,Level B,Bronx,10451,718-993-3397,http://www.einstein.yu.edu/departments/psychiatr,40.825606000000001,-73.918970000000002,1,,,1,,1,,,,,,,1,1,,1,,,
Coney Island Hospital,Department of Behavioral Health,2601 Ocean Parkway,,Brooklyn,11235,718-616-5309,http://www.coneyislandhospital.com/,40.585492000000002,-73.965584000000007,,1,1,1,,1,,,,,,1,1,1,1,1,,1,
Coney Island Hospital,Inpatient Substance Abuse Detox Prog,2601 Ocean Parkway,,Brooklyn,11235,718-616-5500,http://www.coneyislandhospital.com,40.585492000000002,-73.965584000000007,1,,,,,,,,,,,,1,1,,,,1,
Concourse Medical Center Inc,Methadone Treatment Clinic,880 Morris Avenue,,Bronx,10451,718-665-9340,,40.825924000000001,-73.918240999999995,1,,,1,,,1,,1,1,1,,1,1,,,,,
Counseling Services of NY LLC/CD OP,,911 Walton Avenue,Suite 1-B,Bronx,10452,718-590-1790,http://csofny.com,40.828330000000001,-73.923810000000003,1,,,1,,,1,1,,1,1,,1,1,,,1,,
Bronx Lebanon Hospital Center,Community Residential Program,742-744 Kelly Street,,Bronx,10455,718-861-4400,,40.816873999999999,-73.899051000000000,1,,1,1,,1,,,,,,,1,1,,1,,,1
Bridge Back to Life Center Inc,,1688 Victory Boulevard,,Staten I,10314,718-447-5700,www.bridgebacktolife.com,40.613230295528403,-74.120092721954506,1,,,1,,1,1,1,,1,1,1,1,1,,1,1,,
Osborne Treatment Services Inc,Outpt Trt Services El Rio Program,809 Westchester Avenue,,Bronx,10455,718-707-2600,www.osborneny.org,40.819251999999999,-73.902935999999997,,,,1,,,1,1,,1,1,,1,1,,,1,,
Argus Community Inc,Harbor House II MICA,760 East 160th Street,,Bronx,10456,718-401-5700-5788,http://www.arguscommunity.org,40.820431999999997,-73.904758000000001,,,,1,,,,,,1,1,,1,1,,,,,1
Argus Community Inc,Elizabeth L Sturz Outpatient Center,760 East 160th Street,,Bronx,10456,718-401-5700,www.arguscommunity.org,40.820444574568199,-73.904620744208103,1,,,1,,1,,,,,1,1,1,1,,1,,,
Outreach Outpatient Services (OOS),Medically Supervised Subst Abuse Prog,11711 Myrtle Avenue,,Richmond,11418,718-849-6300,www.opiny.org,40.700274999999998,-73.832012000000006,1,,1,1,,1,,,1,,1,1,,1,,1,,,
Arms Acres Inc,Outpatient Clinic,80-02 Kew Gardens Road,7th Floor,Kew Gard,11415,718-520-1513,www.armsacres.com,40.713723000000002,-73.831053999999995,1,,1,1,,1,,,,,,1,,1,,1,,,
Success Counseling Servs,CD Outpt Servs,1015-1017 Ogden Avenue,,Bronx,10452,(718) 538-6112,www.success-counseling.com,40.833461000000000,-73.929306999999994,1,,,1,,1,,,,,,1,1,1,,1,,,
FEDCAP Rehabilitation Services Inc,FEDCAP Behavioral Health Servivces,1011 Washington Avenue,,Bronx,10456,718-585-4205,www.fedcap.org,40.826407000000003,-73.909948999999997,,1,1,1,,1,,,,,,,1,1,1,,,,
Metropolitan Center for Mental Health,CD/OP Clinic/Families/Ind in Recovery,1090 Saint Nicholas Av,Corner of West 165th Street 1st Flo,New York,10032,212-543-4445,www.metropolitancenter.com,40.838127000000000,-73.939477999999994,1,,1,1,,1,,,,,,1,,1,,1,,,
Bridge Back to Life Center Inc,,3044 Coney Island Aven,3rd Floor,Brooklyn,11235,718-265-4200-113,www.bridgebacktolife.com,40.582129000000002,-73.960319999999996,,,1,1,,1,,,,,1,1,,1,,1,,,
South Beach Psych Ctr/Coney Island,Sheepshead Bay Clinic,532 Neptune Avenue,2nd Floor,Brooklyn,11224,718-946-2600,,40.579656999999997,-73.974299999999999,,1,1,1,,1,,,,,,,1,1,1,1,,,
Coney Island Hospital,CD/Dept Behav Health Clinic Component,Hammett Pavillion 422,2601 Ocean Parkway,Brooklyn,11235,718-319-3061,,40.586007000000002,-73.941860000000005,1,,1,1,,1,1,1,1,1,1,,1,1,,1,1,,
Community Assoc of Progressive,Dominicans Inc,3940 Broadway,Floor 2,New York,10032,212-781-5500,http://www.acdp.org/,40.839317000000001,-73.940451999999993,,1,1,1,,1,,,,,,1,1,1,1,1,,,
New York Presbyterian Hospital,School Based Mental Health Program,3959 Broadway,6th Floor North,New York,10032,212-305-6009,,40.839706999999997,-73.941253000000003,,1,1,1,,1,1,,,,,1,1,,,1,1,,
New York Presbyterian Hospital,Morgan Stanley Childrens Hospital,3959 Broadway,6th Floor North Wing Pediatric Psyc,New York,10032,212-305-5437,,40.839706999999997,-73.941253000000003,,1,1,1,,1,1,,,,,1,1,,,1,1,,
PSCH Inc,Intensive Psych Rehab Treatment (IPRT),2244 119th Street,,College,11356,718-445-0980x1722,http://www.psch.org,40.778818000000001,-73.849109999999996,,1,,1,,,,,,,,,1,1,1,,,,
New York Presbyterian Hospital,,635 West 165th Street,,New York,10032,212-342-4700,,40.840341000000002,-73.942550999999995,,1,1,1,,1,1,,,1,,,1,1,1,,,,
United Bronx Parents Inc (UBP),Chemical Dependency Outpatient Servs,966 Prospect Avenue,2nd Floor,Bronx,10459,718-617-6060,www.acacianetwork.org,40.822814999999999,-73.899827000000002,1,,1,1,,1,,,1,,,,1,1,,1,,,
NY Psychiatric Institute,Wash Heights Comm Servs Audubon Clinic,513 West 166th Street,4th Floor,New York,10032,212-928-8300,http://nyspi.org/nyspi/patients-and-families/aud,40.839284999999997,-73.938641000000004,,1,1,1,,1,,,,,,,1,1,1,1,,,
Esperanza Basic PROS,,915 Westchester Avenue,,Bronx,10457,646-224-9300x6303,,40.822187000000000,-73.898258999999996,,1,1,1,,,,,,,,,1,1,1,1,,,
PROMESA Inc,Adult Outpatient Service,915 Westchester Avenue,,Bronx,10459,718-466-3550,www.acacianetwork.org,40.822187000000000,-73.898258999999996,,,1,1,,1,1,1,,1,,,1,1,1,,1,,
Franklin House IR,,1064 Franklin Avenue,1st - 5th Floors,Bronx,10456,718-764-1545,www.acacianetwork.org,40.826920000000001,-73.906898999999996,1,,1,1,,,,1,,1,1,,1,1,,,1,,1
Odyssey House Inc,Lafayette Program,1264 Lafayette Avenue,,Bronx,10459,718-378-8671,www.OdysseyHouseinc.org,40.816355999999999,-73.888475000000000,1,,,1,,,,,,,,,1,1,,,,,1
Bridge Inc,Bronx ACT II Program,866 East 165th Street,Lower Level,Bronx,10459,718-542-8080,http://www.thebridgeny.org,40.823863000000003,-73.898966999999999,,,,1,,,1,1,,1,,,1,1,1,,1,,
First Steps to Recovery Inc,Outpatient Chemical Dependency Clinic,2990 Brighton 12th Str,Suite 1-F,Brooklyn,11235,212-397-3711,http://www.firststepstorecovery.com,40.580162000000001,-73.956774999999993,1,,,1,,1,,,,,,,1,1,,,,,
New York Psychiatric Institute,,1051 Riverside Drive,,New York,10032,646-774-5000,,40.842405999999997,-73.944125000000000,,1,1,1,,,,,,,,1,1,1,1,,,1,
Jewish Board of Family/Childrens Servs,Coney Island REAL PROS,2928 West 36th Street,,Brooklyn,11224,718-372-3300,http://jbfcs.org,40.574336000000002,-74.001836999999995,,1,1,1,,1,,,,,,,1,1,1,1,,,
Bronx/Lebanon Hospital Center,Outpatient 2,401 East 167th Street,2nd Floor,Bronx,10456,718-579-7385,,40.830711000000001,-73.910307000000003,,,1,1,,1,,,,,,,1,1,1,1,,,
Jewish Board of Family/Childrens Srevs,Coney Island Counseling Center,2928 West 36th Street,2nd Floor,Brooklyn,11224,718-372-3300x207,,40.574269999999999,-74.001662999999994,,1,1,1,,1,1,,,,,1,1,1,1,,,,
Odyssey House Inc,Outpatient Services,953 Southern Boulevard,Suite 301,Bronx,10459,718-860-2994,www.odysseyhouseinc.org,40.821010999999999,-73.891588999999996,,,,1,,,1,,1,,1,1,1,1,,,,,
NY Psychotherapy Counseling Sanford,Surf Manor,2316 Surf Avenue,,Brooklyn,11224,718-946-1919,http://www.nypcc.org,40.573521000000000,-73.990101999999993,,1,1,1,,,,,,,,,,1,1,,,,
South Beach Addiction Treatment Center,Addiction Inpatient Rehab Program,777 Seaview Avenue,South Beach Psychiatric Ctr Buildin,Staten I,10305,718-667-5202,http://www.oasas.ny.gov,40.582822000000000,-74.078663000000006,1,,1,1,,1,,,,,,,1,1,,1,,,1
South Beach Psychiatric Center,South Richmond/OP and Day Treatment,777 Seaview Avenue,,Staten I,10305,718-667-2855,,40.582822000000000,-74.078663000000006,,,1,1,,1,,,,,,,1,1,1,1,,,
South Beach Psychiatric Center,Oceanview Lodge Clinic,777 Seaview Avenue,Building 1 2nd Floor,Staten I,10305,718-667-2536,,40.582822000000000,-74.078663000000006,,1,1,1,,1,1,1,,1,,,1,1,1,,1,,
Daytop Village Inc,Staten Island Outreach,1915 Forest Avenue,,Staten I,10303,718-981-3136,www.daytop.org,40.625849000000002,-74.152773999999994,,,1,1,,1,,,,1,1,1,,1,,1,,,
Samaritan Village Inc,Ed Thompson Veterans Center,130-15 89th Road,,Richmond,11418,718-849-3582-8850,www.samaritanvillage.org,40.699896000000003,-73.820516999999995,1,,1,1,,1,,1,,,,,1,1,,1,1,,1
Asian Community Alcohol Counseling,Asian American Mental Health,39-01 Main Street,Suite 508,Flushing,11354,718-445-0111,,40.760122000000003,-73.830180999999996,,,1,1,,1,,,,,,1,1,1,,,,,
Bronx/Lebanon Hospital Center,Psychiatric Inpatient Service,1265 Franklin Avenue,,Bronx,10456,718-901-8883,http://www.bronxlebanon.org/,40.831153999999998,-73.903041000000002,,1,1,1,,1,,,,,,1,1,1,1,1,,1,
Bronx/Lebanon Hospital Center,Inpatient Psychiatric Unit,1265 Franklin Avenue,,Bronx,10456,718-901-8222,http://www.Bronxcare.org/,40.831153999999998,-73.903041000000002,,1,1,1,,1,1,,,1,,1,1,1,1,1,,1,
Samaritan Village Inc,MTA/Residential,13020 89th Road,,Richmond,11418,718-441-8913,www.samaritanvillage.org,40.699497000000001,-73.820312999999999,1,,1,1,,1,1,1,,1,1,,1,1,,1,1,,1
Bronx/Lebanon Hospital Center,Adult Outpatient Clinic,1276 Fulton Avenue,,Bronx,10456,718-579-7389,,40.831378999999998,-73.903097000000002,,,1,1,,1,1,,,,,,1,1,1,1,,,
New York Presbyterian Hospital,School Based Clinic PS 173,306 4th Washington Ave,Room 364,New York,10033,212-927-7850,http://www.nyp.org,40.845619999999997,-73.939738000000006,,1,1,1,,1,1,,,,,1,1,,,1,1,,
Bronx Lebanon Hospital Center,Community Residence,1285 Fulton Avenue,,Bronx,10456,718-518-3700-3733,http://www.bronxcare.org,40.832127000000000,-73.903936000000002,1,,,1,,1,,,,,1,,1,1,,,,,1
Staten Island University Hospital,(SIUH) Inpatient Psychiatric Unit,777 Seaview Avenue,Building 10,Staten I,10305,718-226-8924,,40.581918999999999,-74.080477999999999,,1,1,1,,1,,,,,,,1,1,1,,,1,
Staten Island University Hospital,(SIUH) North Site Outpatient MH Clinic,450 Seaview Avenue,,Staten I,10305,718-226-9000-8911,,40.584023000000002,-74.087798000000006,,1,1,1,,1,,,,,,,1,1,1,,,,
Staten Island University Hospital,(SIUH) Partial Hospitalization Program,450 Seaview Avenue,,Staten I,10305,718-226-9000-6552,,40.584023000000002,-74.087798000000006,,1,1,1,,1,,,,,,,1,1,1,,,,
HELP/PSI Inc,,1401 University Avenue,,Bronx,10452,718-681-8700,www.helppsi.com,40.842360999999997,-73.926011000000003,,,,1,,,1,,,1,1,,1,1,,,,,1
Samaritan Village Inc,Residential Drug Free Program,8883 Van Wyck Expressw,,Jamaica,11435,718-657-8010,http://www.samaritanvillage.org,40.705778000000002,-73.817873000000006,1,,1,1,,1,,,,1,,,1,1,,1,,,1
SCAN/NY Making Choices Treatment Ctr,Chemical Dependency Outpatient,1377 Jerome Avenue,,Bronx,10452,718-293-2230,www.scanny.org,40.839931999999997,-73.918453000000000,1,,,1,,1,,,1,,1,1,,1,,1,,,
Samaritan Village Inc,Residential Drug Free Program,1381 University Avenue,,Bronx,10452,718-681-9300,http://www.samaritanvillage.org,40.842693915789503,-73.925685047608397,1,,1,1,,,1,,1,1,1,,1,1,,1,,,1
Odyssey House Inc,Family ReEntry Program,1328 Clinton Avenue,,Bronx,10456,718-378-8995,www.odysseyhouseinc.org,40.832001254643899,-73.900222102382600,1,,,1,,,,,,,,,1,1,,,,,1
NY Psychotherapy Counseling,Sanford Home for Adults Clinic,140-40 Sanford A Stree,,Flushing,11355,718-939-7160,http://www.nypcc.org,40.757297999999999,-73.825586000000001,,1,,1,,,,,,,,,1,1,1,,,,
NRI Group LLC,OP,1385 Fulton Avenue,Amber Hall 1st Floor,Bronx,10456,718-579-0805,,40.834339000000000,-73.902326000000002,1,,1,1,,,,,,,,,1,1,,,,,
Astor Servs for Children and Families,Highbridge Clinic,1419 Shakespeare Avenu,First Floor,Bronx,10452,718-732-7080,www.astorservices.org,40.842562000000001,-73.921154999999999,,1,,1,,1,1,,,1,,1,,,,1,1,,
Child Center of NY Inc,The Child Center of NY/Flushing Clinic,14015B Sanford Avenue,Floor 2,Flushing,11355,718-358-8288x209,http://www.childcenterny.org,40.758474000000000,-73.822132999999994,,,,1,,1,,,,,,1,1,1,,1,,,
HELP/PSI Services Corporation,Bronx Health Center,1543-1545 Inwood Avenu,,Bronx,10452,718-681-8700,www.helppsi.org,40.844161000000000,-73.916634000000002,,1,1,1,,1,,,,1,,,1,1,1,,,,
New York Presbyterian Hospital,School Based Clinic PS 132,185 Wadsworth Avenue,Room 360,New York,10033,212-927-7857,http://www.nyp.org,40.850642999999998,-73.934179000000000,,1,1,1,,1,1,,,,,1,1,,,1,1,,
Childrens Aid Society,Bronx Health Services Center,910 East 172nd Street,3rd Floor,Bronx,10460,347-767-2200,www.childrenaidsociety.org,40.834045000000003,-73.890045999999998,,1,,1,,,1,,,1,,1,,,,1,,,
Flushing Hospital and Medical Center,Reflections Outpatient Program,4500 Parsons Boulevard,1982 Building Suite 205,Flushing,11355,718-670-5078,www.flushinghospital.org,40.755606999999998,-73.815645000000004,1,,1,1,,1,,,,,,,1,1,,1,,,
Flushing Hospital and Medical Center,Chemical Dependency Unit,Parsons Boulevard and,,Flushing,11355,718-670-4416,www.flushinghospital.org,40.755620999999998,-73.815636999999995,1,,1,1,,1,,,,,,,1,1,,1,,1,
Flushing Hospital Medical Center,Psychiatric Inpatient Unit,45th Avenue at Parsons,Unit 3 North 1,Flushing,11355,718-670-5000,http://FlushingHospital.org,40.755620999999998,-73.815636999999995,,1,1,1,,1,,,,,,,1,1,1,1,,1,
Transitional Services for New York Inc,Western/Central Region Queens,90-27 Sutphin Boulevar,5th Floor,Jamaica,11435,718-526-8400x186,http://www.tsiny.org,40.702435000000001,-73.808014000000000,,1,,,,,,,,,,,1,1,1,,,,
Transitional Services for New York Inc,PROS Program,90-27 Sutphin Boulevar,5th Floor,Jamaica,11435,718-526-6060,http://www.tsiny.org,40.702047999999998,-73.808017000000007,,1,1,1,,,,,,,,,1,1,1,,,,
Interline EAP Program OP,,148-41 Hillside Avenue,Suite A,Jamaica,11435,718-206-1368,www.interlinetreatment.com,40.706598999999997,-73.807666999999995,1,,,1,,1,,,,,,,1,1,,,,,
Transitional Services for New York Inc,TSINY Counseling and Crisis Center,90-27 Sutphin Boulevar,5th Floor,Jamaica,11435,718-526-8400x131,www.tsiny.org,40.702053999999997,-73.808003999999997,,1,1,1,,1,1,1,,1,,,1,1,1,,1,,
Transitional Services for New York Inc,Outpatient Service Center,90-27 Supthin Boulevar,5th Floor,Jamaica,11435,718-526-8400-187,http://www.tsiny.org,40.702053999999997,-73.807996000000003,,1,1,1,,1,,,,,,,1,1,1,,,,
Flushing Hospital Medical Center,Behavioral Health Services/OP,45th Avenue at Parsons,,Flushing,11355,718-670-4416,http://www.flushinghospital.org/,40.755432999999996,-73.815320000000000,,1,1,1,,1,,,,,,1,1,1,1,1,,,
Saint Josephs Hosptial Yonkers,Queens Clinic,14720 Archer Avenue,,Jamaica,11435,718-291-1890,,40.700563000000002,-73.806780000000003,1,,,1,,,,,,,,,1,1,,,,,
New York Presbyterian Hospital,School Based Clinic PS 189,2580 Amsterdam Avenue,Room 104,New York,10040,212-927-8303,http://www.nyp.org,40.853043000000000,-73.928036000000006,,1,1,1,,1,1,,,,,1,1,,,1,1,,
New York Presbyterian Hospital,School Based Clinic PS 187,349 Cabrini Boulevard,Room 263,New York,10040,212-927-8218,http://www.nyp.org,40.856349000000002,-73.937357000000006,,1,1,1,,1,1,,,,,1,1,,,1,1,,
The PAC Program of the Bronx Inc OP,,1215-1217 Stratford Av,,Bronx,10472,718-328-2605,www.thepacprogram.com,40.829759000000003,-73.875872000000001,1,,1,1,,1,1,1,1,1,1,1,,1,,1,1,,
NYC/HHC Queens Hospital Center,Queens Hospital Center Adult MH Clinic,82-68 164th Street,Pavilion 3rd Floor Suite 332,Jamaica,11432,718-883-2710,,40.717415000000003,-73.804067000000003,,,1,,,1,1,,,,,,1,1,1,,,,
NYC/HHC Queens Hospital Center,Behavioral Health,82-68 164th Street,Suite 1,Jamaica,11432,718-883-4027,,40.717145000000002,-73.803488000000002,,1,1,1,,1,,,,1,,1,1,1,1,1,,1,
NYC/HHC Queens Hospital Center,Queens Hosp Ctr Child Adolescent OPD,82-68 164 Street,P315,Jamaica,11432,718-883-2700,,40.717246000000003,-73.803470000000004,,1,1,1,,1,,,,,,1,,,,,,,
Promesa Inc,Inpatient Rehabilitation,1776 Clay Avenue,2nd Floor,Bronx,10457,718-299-1100-7599,www.acacianetwork.org,40.846170999999998,-73.904315999999994,1,,1,1,,1,,,,1,,1,1,1,,1,,,1
Promesa Inc,MTA Outpatient,1776 Clay Avenue,,Bronx,10457,347-649-3046,www.promesa.org,40.846170999999998,-73.904315999999994,1,,,1,,1,,,1,1,1,,1,1,,,,,
Promesa Inc,CD Outpatient Treatment (CDOP),1776 Clay Avenue,,Bronx,10456,718-960-7503,www.acacianetwork.org,40.846170999999998,-73.904315999999994,1,,1,1,,1,,,1,,,,1,1,,,,,
Promesa Inc,Residential Drug Treatment Prog Adult,1776 Clay Avenue,,Bronx,10457,718-299-1100,www.acacianetwork.org,40.846173000000000,-73.904287999999994,1,,1,1,,1,,,,,,,1,1,,,,,1
Camelot of Staten Island Inc,Drug Free Residential,460 Brielle Avenue,Building H,Staten I,10314,718-816-6589,www.camelotcounseling.com,40.593840999999998,-74.135255999999998,1,,,,,,,,,,,1,,1,,,,,1
Postgraduate Center for MH Inc,PROS,1775 Grand Concourse S,Floor 8,Bronx,10453,212-560-6757,http://www.pgcmh.org,40.851587000000002,-73.915407000000002,,1,1,1,,,,,,,,,1,1,1,,,,
Faith Mission,Crisis Center Inc,114-40 Van Wyck Expres,,South Oz,11420,718-322-3455,www.fmacc.org,40.681676000000003,-73.805987999999999,1,,,,,,,,,,1,,1,1,,,,,1
Samaritan Village Inc,Admission and Assessment Unit,8883 Van Wyck Expressw,,Jamaica,11435,718-657-6195-8744,http://www.samaritanvillage.org,40.683161187345497,-73.805207340838606,1,,,,,,,,,,,,1,1,,,,,1
Puerto Rican Family Institute Inc,Bronx Mental Health Clinic,4123 3rd Avenue,,Bronx,10457,718-299-3045-3228,,40.844780000000000,-73.897335999999996,,1,1,1,,1,,,,,,1,1,1,1,1,,,
Bronx/Lebanon Hospital Center,Adolescent Day Treatment,406 East 176th Street,,Bronx,10457,718-901-6888,,40.846532000000003,-73.901104000000004,,1,,1,,1,1,,,1,,1,,,,1,,,
Bronx/Lebanon Hospital Center,Childrens Services,406 East 176th Street,,Bronx,10457,718-901-6888,http://www.bronx-leb.org/,40.846532000000003,-73.901104000000004,,1,,1,,1,1,,,1,,1,,,,1,,,
VIP Community Services,Mens Residential Drug Program,764 East 176th Steet,,Bronx,10460,718-542-8770,www.vipservices.org,40.842547000000003,-73.890347000000006,1,,1,1,,1,1,1,,1,1,,1,1,,1,1,,1
VIP Community Services,Womens Residence,716 Fairmount Place,,Bronx,10457,718-731-3500,www.vipcommunityservices.org,40.843995000000000,-73.891339000000002,1,,1,1,,1,,1,,1,1,,1,1,,1,1,,1
Saint Vincents Services Inc,Outpatient Chemical Dependency Program,8931 161st Street,4th Floor,Jamaica,11432,(718) 206-0218,http://svs.org,40.705599999999997,-73.799147000000005,1,,,1,,,,,,,1,1,,1,,,,,
VIP Community Services,Medically Supervised Outpatient Prog,1910 Arthur Avenue,4th Floor,Bronx,10457,718-583-5315,www.vipservices.org,40.845464999999997,-73.892994000000002,1,,1,1,,,,1,,1,,,1,1,,1,1,,
Child Center of NY,Jamaica Family Ctr Subst Abuse Program,89-56 162nd Street,3rd Floor,Jamaica,11432,718-297-8000,www.childcenterny.org,40.705064000000000,-73.798412999999996,1,,,1,,1,,,,,,1,,1,,1,,,
Child Center of NY Inc,Prevention Program,8956 162nd Street,2nd Floor,Jamaica,11432,718-657-7100,http://www.childcenterny.org/,40.705064000000000,-73.798412999999996,,1,,1,,1,,,,,,1,1,,,1,,,
Child Center of NY Inc,Jamaica Clinic,8956 162nd Street,2nd Floor,Jamaica,11432,718-657-7100,www.childcenter.org,40.705064000000000,-73.798412999999996,,1,,1,,1,,,,,,1,1,,,,,,
Safe Space NYC Inc,Family Life Clinic,89-74 162nd Street,5th Floor,Jamaica,11432,718-526-2400,safespacenyc.org,40.704732999999997,-73.798158999999998,,1,,1,,1,,,,,,1,1,1,1,1,,,
AIDS Center of Queens County Inc,ACQC,161-21 Jamaica Avenue,6th and 7th Floors,Jamaica,11432,718-896-2500,http://www.acqc.org/,40.704219000000002,-73.797973999999996,,1,1,1,,1,,,,1,,1,1,1,1,1,,,
Catholic Charities Neighborhood Servs,Catholic Charities Behavioral Hlth Ctr,161-10 Jamaica Avenue,2nd Floor,Jamaica,11432,718-704-5488,ccbq.org,40.703640000000000,-73.797826000000001,,1,1,1,,1,,,,,,1,1,1,1,1,,,
